Value,S,K,tau,r,BS
16.13158517,439.5547475,430,0.194444444,0.03013,Under
9.8668653,441.0341462,435,0.087301587,0.03013,Under
8.375000013,438.1551356,445,0.329365079,0.03013,Over
0.125000001,441.0341462,465,0.087301587,0.03013,Over
24.51317034,439.5547475,420,0.194444444,0.03013,Under
27.7493265,441.0341462,415,0.087301587,0.03013,Under
0.250000023,438.1551356,480,0.329365079,0.03013,Over
11.5,438.1551356,440,0.329365079,0.03013,Under
0.315009444,439.5547475,470,0.194444444,0.03013,Over
38.20554847,439.5547475,405,0.194444444,0.03013,Under
32.67619204,441.0341462,410,0.087301587,0.03013,Under
1.254999999,439.5547475,460,0.194444444,0.03013,Over
14.70063073,438.1551356,435,0.329365079,0.03013,Under
4.190000005,438.1551356,455,0.329365079,0.03013,Over
8.750000015,439.5547475,440,0.194444444,0.03013,Over
6.315000187,441.0341462,440,0.087301587,0.03013,Over
22.16687962,438.1551356,425,0.329365079,0.03013,Under
20.22737776,439.5547475,425,0.194444444,0.03013,Under
18.34059591,441.0341462,425,0.087301587,0.03013,Under
2.440002958,438.1551356,460,0.329365079,0.03013,Over
37.53805709,441.0341462,405,0.087301587,0.03013,Under
33.57475622,439.5547475,410,0.194444444,0.03013,Under
29.89332168,440.9534382,415,0.19047619,0.03013,Under
6.802473248,442.6340807,440,0.083333333,0.03013,Over
25.32693475,440.9534382,420,0.19047619,0.03013,Under
0.285000008,439.0334457,480,0.325396825,0.03013,Over
19.51484667,442.6340807,425,0.083333333,0.03013,Under
6.315012004,439.0334457,450,0.325396825,0.03013,Over
4.125000001,440.9534382,450,0.19047619,0.03013,Over
0.315011321,440.9534382,470,0.19047619,0.03013,Over
34.61471938,440.9534382,410,0.19047619,0.03013,Under
2.315000282,440.9534382,455,0.19047619,0.03013,Over
3.625000049,442.6340807,445,0.083333333,0.03013,Over
14.84243699,439.0334457,435,0.325396825,0.03013,Under
26.82109246,439.0334457,420,0.325396825,0.03013,Under
1.5650001,442.6340807,450,0.083333333,0.03013,Over
2.815000795,439.0334457,460,0.325396825,0.03013,Over
0.66000012,440.9534382,465,0.19047619,0.03013,Over
39.27609559,440.9534382,405,0.19047619,0.03013,Under
0.875000175,439.0334457,470,0.325396825,0.03013,Over
29.1447695,442.6340807,415,0.083333333,0.03013,Under
6.250000009,440.9534382,445,0.19047619,0.03013,Over
10.66492317,442.6340807,435,0.083333333,0.03013,Under
14.90238507,442.6340807,430,0.083333333,0.03013,Under
16.78916084,440.9534382,430,0.19047619,0.03013,Under
21.01054779,440.9534382,425,0.19047619,0.03013,Under
0.190000006,440.9534382,475,0.19047619,0.03013,Over
24.31230791,442.6340807,420,0.083333333,0.03013,Under
11.57621856,439.0334457,440,0.325396825,0.03013,Over
22.61987396,439.0334457,425,0.325396825,0.03013,Under
0.56500001,442.6340807,455,0.083333333,0.03013,Over
34.10223189,442.6340807,410,0.083333333,0.03013,Under
38.99469267,442.6340807,405,0.083333333,0.03013,Under
4.315000002,439.0334457,455,0.325396825,0.03013,Over
1.219999999,440.9534382,460,0.19047619,0.03013,Over
35.53852944,439.0334457,410,0.325396825,0.03013,Under
12.88277389,440.9534382,435,0.19047619,0.03013,Under
0.220007147,442.6340807,460,0.083333333,0.03013,Over
9.161387605,440.9534382,440,0.19047619,0.03013,Over
0.125000002,442.6340807,465,0.083333333,0.03013,Over
18.54365547,439.0334457,430,0.325396825,0.03013,Under
8.75,439.0334457,445,0.325396825,0.03013,Over
0.285009669,439.7640001,470,0.178571429,0.03013,Over
1.065,439.7640001,460,0.178571429,0.03013,Over
0.160000038,437.7385393,490,0.313492063,0.03013,Over
3.44,439.7640001,450,0.178571429,0.03013,Over
3.815000018,437.7385393,455,0.313492063,0.03013,Over
8.44000002,439.7640001,440,0.178571429,0.03013,Over
5.625000718,441.3040754,440,0.071428571,0.03013,Over
15.57634091,439.7640001,430,0.178571429,0.03013,Under
10.755,437.7385393,440,0.313492063,0.03013,Under
24.02268183,439.7640001,420,0.178571429,0.03013,Under
5.629999997,437.7385393,450,0.313492063,0.03013,Over
33.21902273,439.7640001,410,0.178571429,0.03013,Under
13.95799809,437.7385393,435,0.313492063,0.03013,Under
32.50050533,441.3040754,410,0.071428571,0.03013,Under
0.875000104,437.7385393,470,0.313492063,0.03013,Over
0.190000001,439.7640001,475,0.178571429,0.03013,Over
13.60350174,441.3040754,430,0.071428571,0.03013,Under
37.45475611,441.3040754,405,0.071428571,0.03013,Under
0.345000296,441.3040754,455,0.071428571,0.03013,Over
27.63625446,441.3040754,415,0.071428571,0.03013,Under
22.83200343,441.3040754,420,0.071428571,0.03013,Under
25.37697906,437.7385393,420,0.313492063,0.03013,Under
2.440002333,437.7385393,460,0.313492063,0.03013,Over
18.15775258,441.3040754,425,0.071428571,0.03013,Under
1.125001442,441.3040754,450,0.071428571,0.03013,Over
19.60951137,439.7640001,425,0.178571429,0.03013,Under
7.880000071,437.7385393,445,0.313492063,0.03013,Over
5.440000391,439.7640001,445,0.178571429,0.03013,Over
21.17398429,437.7385393,425,0.313492063,0.03013,Under
0.440001628,439.7640001,465,0.178571429,0.03013,Over
37.90719323,439.7640001,405,0.178571429,0.03013,Under
9.364250856,441.3040754,435,0.071428571,0.03013,Under
11.66317046,439.7640001,435,0.178571429,0.03013,Under
3.005003782,441.3040754,445,0.071428571,0.03013,Over
34.03296859,437.7385393,410,0.313492063,0.03013,Under
17.53098953,437.7385393,430,0.313492063,0.03013,Under
0.160010304,441.3040754,460,0.071428571,0.03013,Over
1.785002291,439.7640001,455,0.178571429,0.03013,Over
0.25500001,437.7385393,480,0.313492063,0.03013,Over
28.52585228,439.7640001,415,0.178571429,0.03013,Under
16.05074821,445.9374459,435,0.174603175,0.03034,Under
40.18612123,443.7288522,410,0.30952381,0.03034,Under
33.30344116,447.1399062,415,0.067460317,0.03034,Under
8.000000007,443.7288522,450,0.30952381,0.03034,Over
13.96933113,447.1399062,435,0.067460317,0.03034,Under
3.690000026,443.7288522,460,0.30952381,0.03034,Over
5.579776736,447.1399062,445,0.067460317,0.03034,Over
34.16507913,445.9374459,415,0.174603175,0.03034,Under
1.155000906,447.1399062,455,0.067460317,0.03034,Over
3.315,445.9374459,455,0.174603175,0.03034,Over
0.250000003,445.9374459,470,0.174603175,0.03034,Over
0.815000021,445.9374459,465,0.174603175,0.03034,Over
0.125000003,447.1399062,465,0.067460317,0.03034,Over
21.6880601,443.7288522,430,0.30952381,0.03034,Under
5.565000029,445.9374459,450,0.174603175,0.03034,Over
1.755002476,445.9374459,460,0.174603175,0.03034,Over
20.52433095,445.9374459,430,0.174603175,0.03034,Under
1.375,443.7288522,470,0.30952381,0.03034,Over
43.18799138,447.1399062,405,0.067460317,0.03034,Under
38.22821389,447.1399062,410,0.067460317,0.03034,Under
0.125001503,443.7288522,490,0.30952381,0.03034,Over
14.40654041,443.7288522,440,0.30952381,0.03034,Under
11.26826505,443.7288522,445,0.30952381,0.03034,Over
8.538583665,445.9374459,445,0.174603175,0.03034,Over
12.07716547,445.9374459,440,0.174603175,0.03034,Over
43.92224461,445.9374459,405,0.174603175,0.03034,Under
9.544553533,447.1399062,440,0.067460317,0.03034,Over
30.59459015,443.7288522,420,0.30952381,0.03034,Under
38.91866524,445.9374459,410,0.174603175,0.03034,Under
18.64410771,447.1399062,430,0.067460317,0.03034,Under
18.17479507,443.7288522,435,0.30952381,0.03034,Under
25.05791368,445.9374459,425,0.174603175,0.03034,Under
23.44888371,447.1399062,425,0.067460317,0.03034,Under
0.190000015,445.9374459,475,0.174603175,0.03034,Over
28.31366064,447.1399062,420,0.067460317,0.03034,Under
5.629999999,443.7288522,455,0.30952381,0.03034,Over
25.89132515,443.7288522,425,0.30952381,0.03034,Under
29.53149641,445.9374459,420,0.174603175,0.03034,Under
2.815001724,447.1399062,450,0.067460317,0.03034,Over
0.220000145,443.7288522,480,0.30952381,0.03034,Over
0.345000295,447.1399062,460,0.067460317,0.03034,Over
0.405000001,446.1397613,480,0.305555556,0.03003,Over
2.375000109,448.0150228,460,0.170634921,0.03003,Over
28.08665342,446.1397613,425,0.305555556,0.03003,Under
16.03866136,446.1397613,440,0.305555556,0.03003,Under
0.315009901,448.0150228,475,0.170634921,0.03003,Over
40.2038061,449.2028174,410,0.063492063,0.03003,Under
40.92555814,448.0150228,410,0.170634921,0.03003,Under
9.25,446.1397613,450,0.305555556,0.03003,Over
20.61690302,449.2028174,430,0.063492063,0.03003,Under
4.125,448.0150228,455,0.170634921,0.03003,Over
1.250000001,448.0150228,465,0.170634921,0.03003,Over
15.84642769,449.2028174,435,0.063492063,0.03003,Under
22.30777881,448.0150228,430,0.170634921,0.03003,Under
45.13428713,449.2028174,405,0.063492063,0.03003,Under
30.2828545,449.2028174,420,0.063492063,0.03003,Under
4.439999999,446.1397613,460,0.305555556,0.03003,Over
31.44666819,448.0150228,420,0.170634921,0.03003,Under
10.04445363,448.0150228,445,0.170634921,0.03003,Over
19.80299205,446.1397613,435,0.305555556,0.03003,Under
6.690000002,448.0150228,450,0.170634921,0.03003,Over
13.6388894,448.0150228,440,0.170634921,0.03003,Under
7.145475751,449.2028174,445,0.063492063,0.03003,Over
3.625000001,449.2028174,450,0.063492063,0.03003,Over
17.80333411,448.0150228,435,0.170634921,0.03003,Under
0.1250023,446.1397613,490,0.305555556,0.03003,Over
25.45237883,449.2028174,425,0.063492063,0.03003,Under
6.500002891,446.1397613,455,0.305555556,0.03003,Over
1.625000013,449.2028174,455,0.063492063,0.03003,Over
23.75732273,446.1397613,430,0.305555556,0.03003,Under
12.45433212,446.1397613,445,0.305555556,0.03003,Over
0.190006038,449.2028174,465,0.063492063,0.03003,Over
45.77000231,448.0150228,405,0.170634921,0.03003,Under
11.29095167,449.2028174,440,0.063492063,0.03003,Under
1.754999998,446.1397613,470,0.305555556,0.03003,Over
35.24333025,449.2028174,415,0.063492063,0.03003,Under
36.16611598,448.0150228,415,0.170634921,0.03003,Under
0.500000009,449.2028174,460,0.063492063,0.03003,Over
0.190000005,448.0150228,480,0.170634921,0.03003,Over
0.565000377,448.0150228,470,0.170634921,0.03003,Over
41.63964545,446.1397613,410,0.305555556,0.03003,Under
32.5409841,446.1397613,420,0.305555556,0.03003,Under
26.62722361,448.0150228,425,0.170634921,0.03003,Under
3.815000019,443.7345937,460,0.301587302,0.02972,Over
2.410010918,446.5884697,450,0.05952381,0.02972,Over
3.314999998,445.7165114,455,0.166666667,0.02972,Over
27.64581619,446.5884697,420,0.05952381,0.02972,Under
14.16077855,443.7345937,440,0.301587302,0.02972,Under
0.345000103,446.5884697,460,0.05952381,0.02972,Over
1.785001837,445.7165114,460,0.166666667,0.02972,Over
7.880000011,443.7345937,450,0.301587302,0.02972,Over
16.05588371,445.7165114,435,0.166666667,0.02972,Under
0.160003253,446.5884697,465,0.05952381,0.02972,Over
8.67029478,445.7165114,445,0.166666667,0.02972,Over
0.875000007,445.7165114,465,0.166666667,0.02972,Over
0.47000087,445.7165114,470,0.166666667,0.02972,Over
0.25,445.7165114,475,0.166666667,0.02972,Over
5.499999998,443.7345937,455,0.301587302,0.02972,Over
39.14807501,443.7345937,410,0.301587302,0.02972,Under
5.4400012,446.5884697,445,0.05952381,0.02972,Over
25.84192188,443.7345937,425,0.301587302,0.02972,Under
21.7615375,443.7345937,430,0.301587302,0.02972,Under
42.46430371,446.5884697,405,0.05952381,0.02972,Under
1.405000002,443.7345937,470,0.301587302,0.02972,Over
43.46765115,445.7165114,405,0.166666667,0.02972,Under
29.29676742,445.7165114,420,0.166666667,0.02972,Under
11.83058914,445.7165114,440,0.166666667,0.02972,Under
10.7103844,443.7345937,445,0.301587302,0.02972,Over
32.60197549,446.5884697,415,0.05952381,0.02972,Under
38.71235883,445.7165114,410,0.166666667,0.02972,Under
30.17230627,443.7345937,420,0.301587302,0.02972,Under
0.375,443.7345937,480,0.301587302,0.02972,Over
13.51732519,446.5884697,435,0.05952381,0.02972,Under
17.80615312,443.7345937,435,0.301587302,0.02972,Under
0.125001151,443.7345937,490,0.301587302,0.02972,Over
0.19,445.7165114,480,0.166666667,0.02972,Over
37.53314546,446.5884697,410,0.05952381,0.02972,Under
5.505000076,445.7165114,450,0.166666667,0.02972,Over
20.28117829,445.7165114,430,0.166666667,0.02972,Under
24.57147288,445.7165114,425,0.166666667,0.02972,Under
18.09848775,446.5884697,430,0.05952381,0.02972,Under
9.116162586,446.5884697,440,0.05952381,0.02972,Under
22.83965406,446.5884697,425,0.05952381,0.02972,Under
33.92206773,445.7165114,415,0.166666667,0.02972,Under
0.940002993,446.5884697,455,0.05952381,0.02972,Over
10.60512854,443.9114394,440,0.162698413,0.03065,Under
0.125000657,442.0791578,490,0.297619048,0.03065,Over
16.78419455,442.0791578,435,0.297619048,0.03065,Under
23.21051414,443.9114394,425,0.162698413,0.03065,Under
37.99218095,442.0791578,410,0.297619048,0.03065,Under
4.440000015,445.3079087,445,0.055555556,0.03065,Over
14.58025707,443.9114394,435,0.162698413,0.03065,Under
41.18695003,445.3079087,405,0.055555556,0.03065,Under
5.189999997,442.0791578,455,0.297619048,0.03065,Over
0.250000481,445.3079087,460,0.055555556,0.03065,Over
24.62838911,442.0791578,425,0.297619048,0.03065,Under
2.000000001,445.3079087,450,0.055555556,0.03065,Over
7.250000427,442.0791578,450,0.297619048,0.03065,Over
0.719999999,445.3079087,455,0.055555556,0.03065,Over
41.67602827,443.9114394,405,0.162698413,0.03065,Under
9.75,442.0791578,445,0.297619048,0.03065,Over
18.8053856,443.9114394,430,0.162698413,0.03065,Under
7.375000002,443.9114394,445,0.162698413,0.03065,Over
26.46246687,445.3079087,420,0.055555556,0.03065,Under
12.82460109,442.0791578,440,0.297619048,0.03065,Over
3.505000048,442.0791578,460,0.297619048,0.03065,Over
27.68564266,443.9114394,420,0.162698413,0.03065,Under
0.375,442.0791578,480,0.297619048,0.03065,Over
36.22545349,445.3079087,410,0.055555556,0.03065,Under
0.250009402,443.9114394,475,0.162698413,0.03065,Over
16.85448007,445.3079087,430,0.055555556,0.03065,Under
12.36298672,445.3079087,435,0.055555556,0.03065,Under
8.086493356,445.3079087,440,0.055555556,0.03065,Under
32.23077831,443.9114394,415,0.162698413,0.03065,Under
0.190010312,443.9114394,480,0.162698413,0.03065,Over
2.910000008,443.9114394,455,0.162698413,0.03065,Over
21.59597357,445.3079087,425,0.055555556,0.03065,Under
29.0179864,442.0791578,420,0.297619048,0.03065,Under
31.29396013,445.3079087,415,0.055555556,0.03065,Under
0.505000237,443.9114394,470,0.162698413,0.03065,Over
36.82590037,443.9114394,410,0.162698413,0.03065,Under
1.315000003,442.0791578,470,0.297619048,0.03065,Over
0.845000005,443.9114394,465,0.162698413,0.03065,Over
20.42379183,442.0791578,430,0.297619048,0.03065,Under
4.875002551,443.9114394,450,0.162698413,0.03065,Over
1.755001805,443.9114394,460,0.162698413,0.03065,Over
2.255000118,453.9069217,470,0.150793651,0.03065,Under
28.01472097,453.9069217,430,0.150793651,0.03065,Under
31.23988993,455.326664,425,0.043650794,0.03065,Under
3.69000003,451.5328956,470,0.285714286,0.03065,Over
0.440011754,455.326664,470,0.043650794,0.03065,Under
16.35281089,451.5328956,445,0.285714286,0.03065,Under
11.35694615,453.9069217,450,0.150793651,0.03065,Under
0.155000998,451.5328956,490,0.285714286,0.03065,Over
46.0348349,455.326664,410,0.043650794,0.03065,Under
33.30343268,451.5328956,425,0.285714286,0.03065,Under
8.053314988,455.326664,450,0.043650794,0.03065,Under
19.00083258,453.9069217,440,0.150793651,0.03065,Under
8.129999998,453.9069217,455,0.150793651,0.03065,Under
4.625000002,455.326664,455,0.043650794,0.03065,Under
36.10820631,455.326664,420,0.043650794,0.03065,Under
10.13,451.5328956,455,0.285714286,0.03065,Under
51.399442,453.9069217,405,0.150793651,0.03065,Under
41.07151993,455.326664,415,0.043650794,0.03065,Under
26.31157494,455.326664,430,0.043650794,0.03065,Under
41.76055387,453.9069217,415,0.150793651,0.03065,Under
15.02388839,453.9069217,445,0.150793651,0.03065,Under
13.45640591,451.5328956,450,0.285714286,0.03065,Under
12.33164023,455.326664,445,0.043650794,0.03065,Under
24.76562178,451.5328956,435,0.285714286,0.03065,Under
0.845001275,455.326664,465,0.043650794,0.03065,Over
46.98264902,451.5328956,410,0.285714286,0.03065,Under
21.56326002,455.326664,435,0.043650794,0.03065,Under
7.500000558,451.5328956,460,0.285714286,0.03065,Over
5.75000048,453.9069217,460,0.150793651,0.03065,Under
1.755,451.5328956,480,0.285714286,0.03065,Over
32.39666586,453.9069217,425,0.150793651,0.03065,Under
2.125000001,455.326664,460,0.043650794,0.03065,Under
28.84702723,451.5328956,430,0.285714286,0.03065,Under
0.685000007,453.9069217,480,0.150793651,0.03065,Over
16.854945,455.326664,440,0.043650794,0.03065,Under
1.315006921,453.9069217,475,0.150793651,0.03065,Over
3.874999999,453.9069217,465,0.150793651,0.03065,Under
46.55249775,453.9069217,410,0.150793651,0.03065,Under
36.96860936,453.9069217,420,0.150793651,0.03065,Under
23.35277677,453.9069217,435,0.150793651,0.03065,Under
37.88483822,451.5328956,420,0.285714286,0.03065,Under
20.80921634,451.5328956,440,0.285714286,0.03065,Under
0.220000019,454.0139173,470,0.03968254,0.03054,Under
0.47,454.0139173,465,0.03968254,0.03054,Over
19.95078685,454.0139173,435,0.03968254,0.03054,Under
2.755000014,452.6493258,465,0.146825397,0.03054,Over
46.11946217,450.8517371,410,0.281746032,0.03054,Under
9.917631469,452.6493258,450,0.146825397,0.03054,Under
3.44000006,450.8517371,470,0.281746032,0.03054,Over
9.499999999,450.8517371,455,0.281746032,0.03054,Under
13.26525991,452.6493258,445,0.146825397,0.03054,Under
7.000001783,450.8517371,460,0.281746032,0.03054,Over
17.55788986,452.6493258,440,0.146825397,0.03054,Under
27.97580973,450.8517371,430,0.281746032,0.03054,Under
19.56148584,450.8517371,440,0.281746032,0.03054,Under
45.23867868,452.6493258,410,0.146825397,0.03054,Under
15.20683244,454.0139173,440,0.03968254,0.03054,Under
23.64364778,450.8517371,435,0.281746032,0.03054,Under
4.625007667,452.6493258,460,0.146825397,0.03054,Over
26.38814977,452.6493258,430,0.146825397,0.03054,Under
1.190000051,454.0139173,460,0.03968254,0.03054,Over
1.690001446,452.6493258,470,0.146825397,0.03054,Over
50.15129963,452.6493258,405,0.146825397,0.03054,Under
36.89014441,450.8517371,420,0.281746032,0.03054,Under
32.30797168,450.8517371,425,0.281746032,0.03054,Under
0.875,452.6493258,475,0.146825397,0.03054,Over
0.625000332,450.8517371,490,0.281746032,0.03054,Over
16.16433402,450.8517371,445,0.281746032,0.03054,Under
12.70716223,450.8517371,450,0.281746032,0.03054,Under
6.999999999,452.6493258,455,0.146825397,0.03054,Under
29.74866489,454.0139173,425,0.03968254,0.03054,Under
21.88051982,452.6493258,435,0.146825397,0.03054,Under
1.404999999,450.8517371,480,0.281746032,0.03054,Over
40.44603975,452.6493258,415,0.146825397,0.03054,Under
34.68261033,454.0139173,420,0.03968254,0.03054,Under
24.8147211,454.0139173,430,0.03968254,0.03054,Under
0.440000268,452.6493258,480,0.146825397,0.03054,Over
10.52288835,454.0139173,445,0.03968254,0.03054,Under
3.189999999,454.0139173,455,0.03968254,0.03054,Over
31.05577972,452.6493258,425,0.146825397,0.03054,Under
35.59341147,452.6493258,420,0.146825397,0.03054,Under
6.403944147,454.0139173,450,0.03968254,0.03054,Under
52.85063254,451.2212549,405,0.392857143,0.03044,Under
26.39725297,451.2212549,435,0.392857143,0.03044,Under
1.375000003,455.8806188,460,0.035714286,0.03044,Over
7.434567313,455.8806188,450,0.035714286,0.03044,Over
7.500000004,454.5856958,455,0.142857143,0.03044,Over
38.52530737,452.7339419,420,0.277777778,0.03044,Under
1.625002306,454.5856958,470,0.142857143,0.03044,Over
18.95112648,451.2212549,445,0.392857143,0.03044,Under
0.47,455.8806188,465,0.035714286,0.03044,Over
26.62783628,455.8806188,430,0.035714286,0.03044,Under
2.315002754,452.7339419,475,0.277777778,0.03044,Over
7.3800002,452.7339419,460,0.277777778,0.03044,Over
5.379999997,452.7339419,465,0.277777778,0.03044,Over
31.56240373,455.8806188,425,0.035714286,0.03044,Under
10.13,452.7339419,455,0.277777778,0.03044,Over
1.375000001,452.7339419,480,0.277777778,0.03044,Over
25.33660184,452.7339419,435,0.277777778,0.03044,Under
2.875000004,454.5856958,465,0.142857143,0.03044,Over
33.87740276,452.7339419,425,0.277777778,0.03044,Under
48.3500718,451.2212549,410,0.392857143,0.03044,Under
9.440000034,451.2212549,460,0.392857143,0.03044,Over
29.4795023,452.7339419,430,0.277777778,0.03044,Under
18.86991305,454.5856958,440,0.142857143,0.03044,Under
21.37870138,452.7339419,440,0.277777778,0.03044,Under
28.07652571,454.5856958,430,0.142857143,0.03044,Under
3.440000423,451.2212549,475,0.392857143,0.03044,Over
39.40394268,451.2212549,420,0.392857143,0.03044,Under
13.71290263,452.7339419,450,0.277777778,0.03044,Under
0.220000036,455.8806188,470,0.035714286,0.03044,Over
21.69826897,455.8806188,435,0.035714286,0.03044,Under
1.095000052,451.2212549,490,0.392857143,0.03044,Over
0.905000002,454.5856958,475,0.142857143,0.03044,Over
30.33781621,451.2212549,430,0.392857143,0.03044,Under
42.13643497,454.5856958,415,0.142857143,0.03044,Under
0.375,452.7339419,490,0.277777778,0.03044,Over
23.4132174,454.5856958,435,0.142857143,0.03044,Under
36.49697068,455.8806188,420,0.035714286,0.03044,Under
3.690000018,452.7339419,470,0.277777778,0.03044,Over
3.690000481,455.8806188,455,0.035714286,0.03044,Over
51.87804372,454.5856958,405,0.142857143,0.03044,Under
34.96337944,451.2212549,425,0.392857143,0.03044,Under
22.39168972,451.2212549,440,0.392857143,0.03044,Under
7.19,451.2212549,465,0.392857143,0.03044,Over
43.90950592,451.2212549,415,0.392857143,0.03044,Under
1.719999998,451.2212549,485,0.392857143,0.03044,Over
32.6848261,454.5856958,425,0.142857143,0.03044,Under
0.440000426,454.5856958,480,0.142857143,0.03044,Over
10.66330435,454.5856958,450,0.142857143,0.03044,Under
17.48080092,452.7339419,445,0.277777778,0.03044,Under
46.98973915,454.5856958,410,0.142857143,0.03044,Under
5.189999998,451.2212549,470,0.392857143,0.03044,Over
16.79870172,455.8806188,440,0.035714286,0.03044,Under
15.13556481,451.2212549,450,0.392857143,0.03044,Under
2.314999997,451.2212549,480,0.392857143,0.03044,Over
47.81110415,452.7339419,410,0.277777778,0.03044,Under
12.38,451.2212549,455,0.392857143,0.03044,Under
5.125000824,454.5856958,460,0.142857143,0.03044,Over
14.7066087,454.5856958,445,0.142857143,0.03044,Under
37.37813045,454.5856958,420,0.142857143,0.03044,Under
12.02413468,455.8806188,445,0.035714286,0.03044,Under
2.375007778,448.8022885,480,0.388888889,0.03023,Over
36.90094527,448.8022885,420,0.388888889,0.03023,Under
41.40750888,448.8022885,415,0.388888889,0.03023,Under
32.70938166,448.8022885,425,0.388888889,0.03023,Under
29.22122339,453.6235539,425,0.031746032,0.03023,Under
50.54063627,448.8022885,405,0.388888889,0.03023,Under
3.315000541,448.8022885,475,0.388888889,0.03023,Over
45.78407249,448.8022885,410,0.388888889,0.03023,Under
17.18715286,452.4036368,440,0.138888889,0.03023,Under
5.715203888,453.6235539,450,0.031746032,0.03023,Under
30.55930572,452.4036368,425,0.138888889,0.03023,Under
17.06813243,448.8022885,445,0.388888889,0.03023,Under
34.1514276,453.6235539,420,0.031746032,0.03023,Under
19.45081558,453.6235539,435,0.031746032,0.03023,Under
13.69156368,448.8022885,450,0.388888889,0.03023,Under
12.27878461,450.3793896,450,0.273809524,0.03023,Under
0.750000003,452.4036368,475,0.138888889,0.03023,Over
2.065005268,450.3793896,475,0.273809524,0.03023,Over
44.90645858,452.4036368,410,0.138888889,0.03023,Under
4.815000002,450.3793896,465,0.273809524,0.03023,Over
21.29120382,452.4036368,435,0.138888889,0.03023,Under
49.60550955,452.4036368,405,0.138888889,0.03023,Under
9.414052223,452.4036368,450,0.138888889,0.03023,Under
0.780000889,453.6235539,460,0.031746032,0.03023,Over
1.625000002,448.8022885,485,0.388888889,0.03023,Over
0.125000085,453.6235539,470,0.031746032,0.03023,Under
6.630003759,450.3793896,460,0.273809524,0.03023,Over
36.21649151,450.3793896,420,0.273809524,0.03023,Under
28.64281805,448.8022885,430,0.388888889,0.03023,Under
1.005000064,448.8022885,490,0.388888889,0.03023,Over
0.530000851,450.3793896,490,0.273809524,0.03023,Over
9.130000003,450.3793896,455,0.273809524,0.03023,Under
2.375000056,453.6235539,455,0.031746032,0.03023,Over
4.314999999,452.4036368,460,0.138888889,0.03023,Under
2.470000033,452.4036368,465,0.138888889,0.03023,Over
15.54757743,450.3793896,445,0.273809524,0.03023,Under
8.630001028,448.8022885,460,0.388888889,0.03023,Under
1.314999999,450.3793896,480,0.273809524,0.03023,Over
11.125,448.8022885,455,0.388888889,0.03023,Under
24.31601946,453.6235539,430,0.031746032,0.03023,Under
3.315000075,450.3793896,470,0.273809524,0.03023,Over
19.19635351,450.3793896,440,0.273809524,0.03023,Under
6.5,448.8022885,465,0.388888889,0.03023,Over
40.01740783,452.4036368,415,0.138888889,0.03023,Under
6.5,452.4036368,455,0.138888889,0.03023,Under
35.13335772,452.4036368,420,0.138888889,0.03023,Under
0.315001989,452.4036368,480,0.138888889,0.03023,Over
23.15513801,450.3793896,435,0.273809524,0.03023,Under
0.220000097,453.6235539,465,0.031746032,0.03023,Over
13.20810191,452.4036368,445,0.138888889,0.03023,Under
1.440003798,452.4036368,470,0.138888889,0.03023,Over
27.36392251,450.3793896,430,0.273809524,0.03023,Under
24.57625444,448.8022885,435,0.388888889,0.03023,Under
9.96040779,453.6235539,445,0.031746032,0.03023,Under
25.77025477,452.4036368,430,0.138888889,0.03023,Under
31.63770701,450.3793896,425,0.273809524,0.03023,Under
4.690000005,448.8022885,470,0.388888889,0.03023,Over
14.64061581,453.6235539,440,0.031746032,0.03023,Under
20.69469083,448.8022885,440,0.388888889,0.03023,Under
45.26406051,450.3793896,410,0.273809524,0.03023,Under
46.91252488,444.8352466,405,0.384920635,0.03034,Under
0.255001029,448.0366937,480,0.134920635,0.03034,Over
1.659999999,444.8352466,480,0.384920635,0.03034,Over
2.625000009,448.0366937,460,0.134920635,0.03034,Over
18.99591549,444.3971635,435,0.273809524,0.03034,Under
13.77414875,448.0366937,440,0.134920635,0.03034,Under
6.690000005,444.8352466,460,0.384920635,0.03034,Over
30.97245373,448.0366937,420,0.134920635,0.03034,Under
5.999999998,444.3971635,455,0.273809524,0.03034,Over
21.9832975,448.0366937,430,0.134920635,0.03034,Under
12.32863516,444.3971635,445,0.273809524,0.03034,Under
4.815000003,444.8352466,465,0.384920635,0.03034,Over
27.1031842,444.3971635,425,0.273809524,0.03034,Under
0.845000002,448.0366937,470,0.134920635,0.03034,Over
0.160000369,448.7759098,460,0.027777778,0.03034,Over
0.815000035,444.3971635,480,0.273809524,0.03034,Over
0.625002491,448.7759098,455,0.027777778,0.03034,Over
1.12500002,444.8352466,485,0.384920635,0.03034,Over
40.16908311,444.3971635,410,0.273809524,0.03034,Under
10.11657577,448.7759098,440,0.027777778,0.03034,Under
22.6445406,444.3971635,430,0.273809524,0.03034,Under
29.58473592,444.8352466,425,0.384920635,0.03034,Under
45.44616938,448.0366937,405,0.134920635,0.03034,Under
9.794576276,448.0366937,445,0.134920635,0.03034,Under
8.749999999,444.3971635,450,0.273809524,0.03034,Under
4.315008738,448.0366937,455,0.134920635,0.03034,Over
4.374999998,444.3971635,460,0.273809524,0.03034,Over
35.70202062,448.0366937,415,0.134920635,0.03034,Under
8.750000422,444.8352466,455,0.384920635,0.03034,Over
1.65500089,448.0366937,465,0.134920635,0.03034,Over
2.345007968,444.8352466,475,0.384920635,0.03034,Over
